warehouse_id,sku,sku_id,lp,sp,profit_per_quantity,no_of_units,total_profit_per_sku,min_units,max_units,Optimal_Units,Optimal_Profit_Per_SKU
144,UNICORN-UNILEVER-130723-1733,144UNICORN-UNILEVER-130723-1733,407.9871,429.91,21.9229,3,65.7687,1,4,1.0,21.9229
144,UNICORN-UNILEVER-130723-1248,144UNICORN-UNILEVER-130723-1248,509.9771,537.38,27.4029,5,137.0145,2,7,2.0,54.8058
144,UNICORN-UNILEVER-130723-1745,144UNICORN-UNILEVER-130723-1745,125.0878,127.04,6.49055,3,19.47165,1,4,1.0,6.49055
144,UNICORN-UNILEVER-0601-2004,144UNICORN-UNILEVER-0601-2004,119.83,127.193,7.363,2570,18922.91,1285,3855,3855.0,28384.365
144,UNICORN-UNILEVER-130723-1481,144UNICORN-UNILEVER-130723-1481,931.45,981.5,50.05,1,50.05,0,1,0.0,0.0
144,UNICORN-UNILEVER-280723-2003,144UNICORN-UNILEVER-280723-2003,121.89,128.44,6.55,11,72.05,5,16,5.0,32.75
2720,UNICORN-UNILEVER-170124-0864,2720UNICORN-UNILEVER-170124-0864,4.24,4.499641,0.259641,216,56.082456,108,324,324.0,84.123684
2720,UNICORN-UNILEVER-121123-1000,2720UNICORN-UNILEVER-121123-1000,41.8064,45.92667,4.12027,4,16.48108,2,6,6.0,24.721619999999998
2720,UNICORN-UNILEVER-130723-1774,2720UNICORN-UNILEVER-130723-1774,147.8869,155.8333,7.9464,0,0.0,0,0,0.0,0.0
144,UNICORN-UNILEVER-170124-4086,144UNICORN-UNILEVER-170124-4086,161.9,171.2037,9.3037,20,186.074,10,30,10.0,93.03699999999999
144,UNICORN-UNILEVER-290124-3941,144UNICORN-UNILEVER-290124-3941,380.14,401.9841,21.8441,7,152.9087,3,10,3.0,65.5323
144,UNICORN-UNILEVER-130723-1646,144UNICORN-UNILEVER-130723-1646,3.282,3.4583,0.1763,363,63.9969,181,544,181.0,31.910300000000003
144,UNICORN-UNILEVER-130723-1604,144UNICORN-UNILEVER-130723-1604,3.282,3.4583,0.17365,259,44.97535,129,388,129.0,22.40085
144,UNICORN-UNILEVER-130723-1760,144UNICORN-UNILEVER-130723-1760,2.4484,2.58,0.1316,254,33.4264,127,381,127.0,16.7132
144,UNICORN-UNILEVER-130723-1814,144UNICORN-UNILEVER-130723-1814,2.4516,2.58,0.1284,453,58.1652,226,679,226.0,29.018399999999996
144,UNICORN-UNILEVER-091023-1021,144UNICORN-UNILEVER-091023-1021,21.04,22.935,1.895,614,1163.53,307,921,921.0,1745.295
144,UNICORN-UNILEVER-070224-1001,144UNICORN-UNILEVER-070224-1001,38.3,40.500417,2.200417,47,103.419599,23,70,23.0,50.609590999999995
144,UNICORN-UNILEVER-130723-1546,144UNICORN-UNILEVER-130723-1546,29.1819,30.75,1.5681,2,3.1362,1,3,1.0,1.5681
144,UNICORN-UNILEVER-130723-1783,144UNICORN-UNILEVER-130723-1783,52.2681,55.0767,2.8086,2,5.6172,1,3,1.0,2.8086
144,UNICORN-UNILEVER-020923-0003,144UNICORN-UNILEVER-020923-0003,62.32,65.67,3.35,8,26.8,4,12,4.0,13.4
144,UNICORN-UNILEVER-130723-1461,144UNICORN-UNILEVER-130723-1461,291.3154,326.36,35.0446,2,70.0892,1,3,3.0,105.13380000000001
144,UNICORN-UNILEVER-130723-1530,144UNICORN-UNILEVER-130723-1530,39.2256,36.75,-2.4756,5,-12.378,2,7,2.0,-4.9512
144,UNICORN-UNILEVER-130723-1244,144UNICORN-UNILEVER-130723-1244,199.5569,210.28,10.7231,5,53.6155,2,7,2.0,21.4462
144,UNICORN-UNILEVER-130723-1689,144UNICORN-UNILEVER-130723-1689,274.9458,289.72,14.7742,6,88.6452,3,9,3.0,44.3226
144,UNICORN-UNILEVER-130723-1258,144UNICORN-UNILEVER-130723-1258,24.4868,24.68,-2.003466667,14,-28.04853333,7,21,7.0,-14.024266669000001
144,UNICORN-UNILEVER-130723-1691,144UNICORN-UNILEVER-130723-1691,4.0531,4.27,0.2169,5,1.0845,2,7,2.0,0.4338
144,UNICORN-UNILEVER-270124-3768,144UNICORN-UNILEVER-270124-3768,38.3,40.500417,2.200417,67,147.427939,33,100,33.0,72.613761
144,UNICORN-UNILEVER-120224-6263,144UNICORN-UNILEVER-120224-6263,112.85,119.3316,6.4816,106,687.0496,53,159,53.0,343.5248
144,UNICORN-UNILEVER-050224-0002,144UNICORN-UNILEVER-050224-0002,74.383,78.66,4.277,1375,5880.875,687,2062,687.0,2938.299
144,UNICORN-UNILEVER-120224-0021,144UNICORN-UNILEVER-120224-0021,1.6548,1.7499,0.0951,773844,73592.5644,386922,1160766,386922.0,36796.2822
156,UNICORN-UNILEVER-120224-1578,156UNICORN-UNILEVER-120224-1578,49.45,52.292083,2.842083,50,142.10415,25,75,25.0,71.052075
156,UNICORN-UNILEVER-130224-3947,156UNICORN-UNILEVER-130224-3947,196.53,207.8283,11.2983,96,1084.6368,48,144,48.0,542.3184
156,UNICORN-UNILEVER-110124-2225,156UNICORN-UNILEVER-110124-2225,164.52,173.9706,9.4506,337,3184.8522,168,505,168.0,1587.7007999999998
156,UNICORN-UNILEVER-080224-1026,156UNICORN-UNILEVER-080224-1026,8.38,9.000104,0.620104,34368,21311.73427,17184,51552,51552.0,31967.601408
156,UNICORN-UNILEVER-130124-0005,156UNICORN-UNILEVER-130124-0005,219.39,232.0,12.61,114,1437.54,57,171,57.0,718.77
156,UNICORN-UNILEVER-120224-6260,156UNICORN-UNILEVER-120224-6260,7.93,8.9992,1.0692,1423,1521.4716,711,2134,2134.0,2281.6728
156,UNICORN-UNILEVER-091023-1020,156UNICORN-UNILEVER-091023-1020,1.62,1.75,0.13,1189086,154581.18,594543,1783629,1783629.0,231871.77000000002
2379,UNICORN-UNILEVER-060124-8900,2379UNICORN-UNILEVER-060124-8900,74.74,79.030625,4.290625,31,133.009375,15,46,15.0,64.359375
2379,UNICORN-UNILEVER-130723-1763,2379UNICORN-UNILEVER-130723-1763,122.18,128.75,6.57,4,26.28,2,6,2.0,13.14
2379,UNICORN-UNILEVER-121223-6403,2379UNICORN-UNILEVER-121223-6403,68.17,77.245,9.052727273,33,298.74,16,49,49.0,443.583636377
2379,UNICORN-UNILEVER-130723-1448,2379UNICORN-UNILEVER-130723-1448,80.93,85.2833,4.3533,2,8.7066,1,3,1.0,4.3533
2379,UNICORN-UNILEVER-130723-1677,2379UNICORN-UNILEVER-130723-1677,196.9188,181.6667,-10.96045,2,-21.9209,1,3,1.0,-10.96045
2379,UNICORN-UNILEVER-130723-1725,2379UNICORN-UNILEVER-130723-1725,77.9799,83.0,5.0201,2,10.0402,1,3,3.0,15.060300000000002
2379,UNICORN-UNILEVER-130723-1365,2379UNICORN-UNILEVER-130723-1365,73.3108,77.0,3.6892,4,14.7568,2,6,2.0,7.3784
2379,UNICORN-UNILEVER-240723-0001,2379UNICORN-UNILEVER-240723-0001,75.0,79.0,4.0,3,12.0,1,4,1.0,4.0
2379,UNICORN-UNILEVER-130723-1639,2379UNICORN-UNILEVER-130723-1639,143.54,151.25,7.71,2,15.42,1,3,1.0,7.71
2379,UNICORN-UNILEVER-130124-0013,2379UNICORN-UNILEVER-130124-0013,130.49,137.501111,7.011111,2,14.022222,1,3,1.0,7.011111
2379,UNICORN-UNILEVER-280124-2558,2379UNICORN-UNILEVER-280124-2558,70.94,75.01875,4.07875,21,85.65375,10,31,10.0,40.7875
2379,UNICORN-UNILEVER-120923-3357,2379UNICORN-UNILEVER-120923-3357,36.06,38.0,1.94,21,40.74,10,31,10.0,19.4
2379,UNICORN-UNILEVER-280124-0020,2379UNICORN-UNILEVER-280124-0020,344.47,364.267083,19.797083,21,415.738743,10,31,10.0,197.97083
2379,UNICORN-UNILEVER-130723-1529,2379UNICORN-UNILEVER-130723-1529,223.06,235.935,12.875,1,12.875,0,1,1.0,12.875
2720,UNICORN-UNILEVER-120224-0021,2720UNICORN-UNILEVER-120224-0021,1.65,1.7499,0.0999,649967,64931.7033,324983,974950,974950.0,97397.505
2720,UNICORN-UNILEVER-120224-6260,2720UNICORN-UNILEVER-120224-6260,7.93,8.9992,1.0692,10334,11049.1128,5167,15501,15501.0,16573.6692
2720,UNICORN-UNILEVER-080124-6406,2720UNICORN-UNILEVER-080124-6406,91.22,96.457361,5.237361,792,4147.989912,396,1188,396.0,2073.994956
2720,UNICORN-UNILEVER-080224-1025,2720UNICORN-UNILEVER-080224-1025,157.73,167.420667,9.690667,472,4573.994824,236,708,708.0,6860.992236
2720,UNICORN-UNILEVER-120923-3357,2720UNICORN-UNILEVER-120923-3357,36.06,38.0,1.94,6,11.64,3,9,3.0,5.82
2720,UNICORN-UNILEVER-060124-8892,2720UNICORN-UNILEVER-060124-8892,126.09,133.333333,7.243333,68,492.546644,34,102,34.0,246.273322
2720,UNICORN-UNILEVER-080124-3335,2720UNICORN-UNILEVER-080124-3335,87.31,92.332083,5.022083,56,281.236648,28,84,84.0,421.85497200000003
2720,UNICORN-UNILEVER-100224-2640,2720UNICORN-UNILEVER-100224-2640,212.77,224.994,12.224,1092,13348.608,546,1638,546.0,6674.304
2720,UNICORN-UNILEVER-130723-1302,2720UNICORN-UNILEVER-130723-1302,25.65,27.55,1.9,132,250.8,66,198,198.0,376.2
2720,UNICORN-UNILEVER-130723-1365,2720UNICORN-UNILEVER-130723-1365,73.31,77.25,2.618571429,30,78.55714286,15,45,15.0,39.278571435
2720,UNICORN-UNILEVER-031223-0202,2720UNICORN-UNILEVER-031223-0202,162.47,171.20375,8.73375,25,218.34375,12,37,12.0,104.805
2720,UNICORN-UNILEVER-130723-1677,2720UNICORN-UNILEVER-130723-1677,196.92,207.5,9.626666667,14,134.7733333,7,21,7.0,67.38666666900001
2720,UNICORN-UNILEVER-130723-1675,2720UNICORN-UNILEVER-130723-1675,196.92,207.5,4.472857143,12,53.67428571,6,18,6.0,26.837142858
2720,UNICORN-UNILEVER-240723-0001,2720UNICORN-UNILEVER-240723-0001,75.0,79.03,2.418,7,16.926,3,10,3.0,7.2540000000000004
2720,UNICORN-UNILEVER-130124-0008,2720UNICORN-UNILEVER-130124-0008,569.76,602.5,32.74,4,130.96,2,6,2.0,65.48
2720,UNICORN-UNILEVER-130723-1672,2720UNICORN-UNILEVER-130723-1672,218.75,230.5,3.52125,10,35.2125,5,15,5.0,17.606250000000003
2720,UNICORN-UNILEVER-080224-1026,2720UNICORN-UNILEVER-080224-1026,8.38,9.000104,0.620104,1931,1197.420824,965,2896,2896.0,1795.821184
2720,UNICORN-UNILEVER-080124-3341,2720UNICORN-UNILEVER-080124-3341,105.91,112.0,6.09,85,517.65,42,127,127.0,773.43
2720,UNICORN-UNILEVER-0601-2062,2720UNICORN-UNILEVER-0601-2062,4.04,4.270958,0.230958,50,11.5479,25,75,25.0,5.77395
2720,UNICORN-UNILEVER-140823-0022,2720UNICORN-UNILEVER-140823-0022,518.85,546.714839,21.49439909,14,300.9215873,7,21,7.0,150.46079363
2671,UNICORN-UNILEVER-140224-9266,2671UNICORN-UNILEVER-140224-9266,47.68,50.41713,2.73713,4256,11649.22528,2128,6384,2128.0,5824.61264
2671,UNICORN-UNILEVER-050224-0002,2671UNICORN-UNILEVER-050224-0002,74.38,78.66,4.28,1269,5431.32,634,1903,1903.0,8144.84
2671,UNICORN-UNILEVER-140224-9267,2671UNICORN-UNILEVER-140224-9267,99.64,105.365625,5.725625,192,1099.32,96,288,96.0,549.66
2671,UNICORN-UNILEVER-100224-0004,2671UNICORN-UNILEVER-100224-0004,151.31,160.0,8.69,831,7221.39,415,1246,415.0,3606.35
2671,UNICORN-UNILEVER-130723-1781,2671UNICORN-UNILEVER-130723-1781,2.5307,2.58,0.0493,42,2.0706,21,63,21.0,1.0352999999999999
2671,UNICORN-UNILEVER-120224-6260,2671UNICORN-UNILEVER-120224-6260,7.93,8.9992,1.0692,3360,3592.512,1680,5040,5040.0,5388.768
2671,UNICORN-UNILEVER-120224-0021,2671UNICORN-UNILEVER-120224-0021,1.65,1.7499,0.0999,715412,71469.6588,357706,1073118,1073118.0,107204.4882
2671,UNICORN-UNILEVER-100224-2640,2671UNICORN-UNILEVER-100224-2640,212.77,224.994,12.224,737,9009.088,368,1105,368.0,4498.432
2671,UNICORN-UNILEVER-171223-1221,2671UNICORN-UNILEVER-171223-1221,62.32,65.66667,3.34667,28,93.70676,14,42,14.0,46.85338
2671,UNICORN-UNILEVER-0601-2042,2671UNICORN-UNILEVER-0601-2042,8.44,8.928542,0.488542,2344,1145.142448,1172,3516,3516.0,1717.7136719999999
2671,UNICORN-UNILEVER-060124-8897,2671UNICORN-UNILEVER-060124-8897,126.39,133.656333,7.266333,49,356.050317,24,73,24.0,174.39199200000002
2671,UNICORN-UNILEVER-130723-1237,2671UNICORN-UNILEVER-130723-1237,691.7975,728.97,-83.1525,5,-415.7625,2,7,2.0,-166.305
2671,UNICORN-UNILEVER-060124-8901,2671UNICORN-UNILEVER-060124-8901,52.08,55.07625,2.99625,288,862.92,144,432,432.0,1294.3799999999999
2671,UNICORN-UNILEVER-280723-2002,2671UNICORN-UNILEVER-280723-2002,98.45,103.74,5.29,2,10.58,1,3,1.0,5.29
2671,UNICORN-UNILEVER-250723-1126,2671UNICORN-UNILEVER-250723-1126,98.45,103.74,5.29,3,15.87,1,4,1.0,5.29
2671,UNICORN-UNILEVER-140823-0022,2671UNICORN-UNILEVER-140823-0022,518.85,537.38,2.165,9,19.485,4,13,4.0,8.66
156,UNICORN-UNILEVER-0601-2002,156UNICORN-UNILEVER-0601-2002,63.369667,67.2645,3.894833,11700,45569.5461,5850,17550,17550.0,68354.31915000001
156,UNICORN-UNILEVER-060124-0004,156UNICORN-UNILEVER-060124-0004,928.1925,981.5325,53.34,6,320.04,3,9,3.0,160.02
156,UNICORN-UNILEVER-080124-0019,156UNICORN-UNILEVER-080124-0019,127.19,134.5015,7.3115,168,1228.332,84,252,84.0,614.1659999999999
156,UNICORN-UNILEVER-130723-1243,156UNICORN-UNILEVER-130723-1243,381.38,401.87,20.49,16,327.84,8,24,8.0,163.92
156,UNICORN-UNILEVER-130723-1735,156UNICORN-UNILEVER-130723-1735,154.02,167.425,13.405,20,268.1,10,30,30.0,402.15
156,UNICORN-UNILEVER-0601-2022,156UNICORN-UNILEVER-0601-2022,151.58,167.420667,15.840667,1999,31665.49333,999,2998,2998.0,47490.319666
156,UNICORN-UNILEVER-080224-1025,156UNICORN-UNILEVER-080224-1025,157.73,167.420667,9.690667,988,9574.378996,494,1482,1482.0,14361.568494
156,UNICORN-UNILEVER-130224-3946,156UNICORN-UNILEVER-130224-3946,58.56,61.925,3.365,2455,8261.075,1227,3682,1227.0,4128.8550000000005
156,UNICORN-UNILEVER-170124-7265,156UNICORN-UNILEVER-170124-7265,569.76,602.5,32.74,6,196.44,3,9,3.0,98.22
156,UNICORN-UNILEVER-280124-2564,156UNICORN-UNILEVER-280124-2564,157.73,167.420667,9.690667,5540,53686.29518,2770,8310,8310.0,80529.44277
144,UNICORN-UNILEVER-280124-2559,144UNICORN-UNILEVER-280124-2559,142.2,150.376042,8.176042,424,3466.641808,212,636,212.0,1733.3209040000002
144,UNICORN-UNILEVER-130723-1243,144UNICORN-UNILEVER-130723-1243,381.3771,401.87,20.4929,1,20.4929,0,1,0.0,0.0
144,UNICORN-UNILEVER-130723-1235,144UNICORN-UNILEVER-130723-1235,354.77,373.83,19.06,13,247.78,6,19,6.0,114.35999999999999
144,UNICORN-UNILEVER-250723-9948,144UNICORN-UNILEVER-250723-9948,142.71,135.0,-3.955,2,-7.91,1,3,1.0,-3.955
144,UNICORN-UNILEVER-130723-1386,144UNICORN-UNILEVER-130723-1386,174.8307,190.05,7.6793,7,53.7551,3,10,3.0,23.0379
144,UNICORN-UNILEVER-130723-1394,144UNICORN-UNILEVER-130723-1394,78.9114,67.3194,-11.5917,6,-69.5502,3,9,3.0,-34.775099999999995
144,UNICORN-UNILEVER-050723-9931,144UNICORN-UNILEVER-050723-9931,51.1265,46.31,-4.8165,2,-9.633,1,3,1.0,-4.8165
144,UNICORN-UNILEVER-130723-1540,144UNICORN-UNILEVER-130723-1540,109.7956,115.695,5.8994,1,5.8994,0,1,0.0,0.0
144,UNICORN-UNILEVER-120923-3361,144UNICORN-UNILEVER-120923-3361,77.1543,57.0032,-20.15323333,7,-141.0726333,3,10,3.0,-60.45969999
144,UNICORN-UNILEVER-300723-0002,144UNICORN-UNILEVER-300723-0002,381.5004,385.0,-2.8754,5,-14.377,2,7,2.0,-5.7508
144,UNICORN-UNILEVER-050723-9925,144UNICORN-UNILEVER-050723-9925,226.7142,238.8967,12.1825,1,12.1825,0,1,0.0,0.0
144,UNICORN-UNILEVER-130723-1818,144UNICORN-UNILEVER-130723-1818,227.6667,239.9,12.2333,4,48.9332,2,6,2.0,24.4666
144,UNICORN-UNILEVER-130723-1310,144UNICORN-UNILEVER-130723-1310,571.7758,602.5,30.7242,1,30.7242,0,1,0.0,0.0
144,UNICORN-UNILEVER-0601-2022,144UNICORN-UNILEVER-0601-2022,151.58,167.420667,15.840667,701,11104.30757,350,1051,1051.0,16648.541017
144,UNICORN-UNILEVER-130723-1537,144UNICORN-UNILEVER-130723-1537,213.67,225.15,11.48,8,91.84,4,12,4.0,45.92
144,UNICORN-UNILEVER-130723-1442,144UNICORN-UNILEVER-130723-1442,106.2885,112.0,-7.621833333,5,-38.10916667,2,7,2.0,-15.243666666
144,UNICORN-UNILEVER-130723-1325,144UNICORN-UNILEVER-130723-1325,33.215278,35.0,1.784722,3,5.354166,1,4,1.0,1.784722
144,UNICORN-UNILEVER-130723-1808,144UNICORN-UNILEVER-130723-1808,41.9935,37.25,-1.2435,9,-11.1915,4,13,4.0,-4.974
144,UNICORN-UNILEVER-130723-1819,144UNICORN-UNILEVER-130723-1819,41.519,43.75,2.231,4,8.924,2,6,2.0,4.462
144,UNICORN-UNILEVER-130723-1462,144UNICORN-UNILEVER-130723-1462,173.38,182.7,9.32,43,400.76,21,64,21.0,195.72
144,UNICORN-UNILEVER-080124-0015,144UNICORN-UNILEVER-080124-0015,42.39,44.9963,2.6063,92,239.7796,46,138,138.0,359.6694
144,UNICORN-UNILEVER-050723-9924,144UNICORN-UNILEVER-050723-9924,54.86,57.81,2.95,25,73.75,12,37,12.0,35.400000000000006
144,UNICORN-UNILEVER-120224-6261,144UNICORN-UNILEVER-120224-6261,113.48,120.0,6.52,22,143.44,11,33,11.0,71.72
144,UNICORN-UNILEVER-0601-2044,144UNICORN-UNILEVER-0601-2044,52.08,55.07625,2.99625,1080,3235.95,540,1620,1620.0,4853.925
144,UNICORN-UNILEVER-0601-2012,144UNICORN-UNILEVER-0601-2012,224.92,238.738667,13.818667,120,1658.24004,60,180,180.0,2487.36006
144,UNICORN-UNILEVER-130723-1670,144UNICORN-UNILEVER-130723-1670,329.7004,347.41,17.7096,1,17.7096,0,1,0.0,0.0
144,UNICORN-UNILEVER-231023-9306,144UNICORN-UNILEVER-231023-9306,295.69,326.3633,30.6733,1,30.6733,0,1,1.0,30.6733
144,UNICORN-UNILEVER-091223-5930,144UNICORN-UNILEVER-091223-5930,345.68,364.25,18.57,8,148.56,4,12,4.0,74.28
144,UNICORN-UNILEVER-080224-1026,144UNICORN-UNILEVER-080224-1026,8.38,9.000104,0.620104,14071,8725.483384,7035,21106,21106.0,13087.915024
2671,UNICORN-UNILEVER-261223-7517,2671UNICORN-UNILEVER-261223-7517,66.52,70.3483,3.8283,72,275.6376,36,108,108.0,413.45640000000003
2671,UNICORN-UNILEVER-140224-2749,2671UNICORN-UNILEVER-140224-2749,87.31,92.332083,5.022083,198,994.372434,99,297,297.0,1491.558651
2671,UNICORN-UNILEVER-300124-3659,2671UNICORN-UNILEVER-300124-3659,151.58,167.4206,15.8406,6591,104405.3946,3295,9886,9886.0,156600.1716
2671,UNICORN-UNILEVER-231023-9302,2671UNICORN-UNILEVER-231023-9302,8.51,8.9993,0.4893,1467,717.8031,733,2200,735.0,359.63550000000004
2671,UNICORN-UNILEVER-130723-1518,2671UNICORN-UNILEVER-130723-1518,52.2681,55.0767,2.8086,27,75.8322,13,40,13.0,36.5118
2671,UNICORN-UNILEVER-280124-2558,2671UNICORN-UNILEVER-280124-2558,70.94,75.01875,4.07875,16,65.26,8,24,8.0,32.63
2671,UNICORN-UNILEVER-140224-9264,2671UNICORN-UNILEVER-140224-9264,141.93,150.0825,8.1525,18,146.745,9,27,9.0,73.3725
2671,UNICORN-UNILEVER-120224-6265,2671UNICORN-UNILEVER-120224-6265,82.12,86.842,4.722,190,897.18,95,285,285.0,1345.7700000000002
2671,UNICORN-UNILEVER-140224-9268,2671UNICORN-UNILEVER-140224-9268,8.3,8.771917,0.471917,360,169.89012,180,540,180.0,84.94506
2671,UNICORN-UNILEVER-220124-6504,2671UNICORN-UNILEVER-220124-6504,132.72,140.3508,7.6308,167,1274.3436,83,250,83.0,633.3564
2671,UNICORN-UNILEVER-0601-2011,2671UNICORN-UNILEVER-0601-2011,21.67,22.916944,1.246944,138,172.078272,69,207,207.0,258.117408
2671,UNICORN-UNILEVER-14024-2000,2671UNICORN-UNILEVER-14024-2000,130.91,138.429583,7.519583,51,383.498733,25,76,25.0,187.989575
2671,UNICORN-UNILEVER-130723-1401,2671UNICORN-UNILEVER-130723-1401,156.5385,103.83,-52.7085,5,-263.5425,2,7,2.0,-105.417
2671,UNICORN-UNILEVER-130723-1351,2671UNICORN-UNILEVER-130723-1351,203.0875,188.5,-22.0875,6,-132.525,3,9,3.0,-66.26249999999999
144,UNICORN-UNILEVER-060124-0004,144UNICORN-UNILEVER-060124-0004,928.19,981.5325,53.3425,2,106.685,1,3,1.0,53.3425
144,UNICORN-UNILEVER-130723-1363,144UNICORN-UNILEVER-130723-1363,3.3215,3.5,0.1785,126,22.491,63,189,63.0,11.2455
144,UNICORN-UNILEVER-130723-1674,144UNICORN-UNILEVER-130723-1674,1.6608,1.75,0.0892,362,32.2904,181,543,181.0,16.1452
144,UNICORN-UNILEVER-260723-0003,144UNICORN-UNILEVER-260723-0003,3.3018,3.4791,0.1773,99,17.5527,49,148,49.0,8.687700000000001
144,UNICORN-UNILEVER-130723-1587,144UNICORN-UNILEVER-130723-1587,2.3856,2.6667,0.2811,153,43.0083,76,229,229.0,64.37190000000001
144,UNICORN-UNILEVER-130723-1757,144UNICORN-UNILEVER-130723-1757,1.5846,1.7108,0.1262,185,23.347,92,277,277.0,34.9574
144,UNICORN-UNILEVER-240723-0011,144UNICORN-UNILEVER-240723-0011,2.4484,1.83,-0.6184,83,-51.3272,41,124,41.0,-25.3544
2671,UNICORN-UNILEVER-110124-0022,2671UNICORN-UNILEVER-110124-0022,406.54,429.91,23.37,160,3739.2,80,240,80.0,1869.6000000000001
2671,UNICORN-UNILEVER-310723-0009,2671UNICORN-UNILEVER-310723-0009,118.9154,35.72,-50.50873333,6,-303.0524,3,9,3.0,-151.52619999
2671,UNICORN-UNILEVER-120224-1581,2671UNICORN-UNILEVER-120224-1581,91.22,96.457361,5.237361,970,5080.24017,485,1455,485.0,2540.120085
2379,UNICORN-UNILEVER-120224-1581,2379UNICORN-UNILEVER-120224-1581,91.22,96.457361,5.237361,738,3865.172418,369,1107,369.0,1932.586209
2379,UNICORN-UNILEVER-120923-3359,2379UNICORN-UNILEVER-120923-3359,86.99,91.665,4.675,30,140.25,15,45,15.0,70.125
2379,UNICORN-UNILEVER-130723-1258,2379UNICORN-UNILEVER-130723-1258,24.4868,22.75,-1.7368,2,-3.4736,1,3,1.0,-1.7368
2379,UNICORN-UNILEVER-130723-1254,2379UNICORN-UNILEVER-130723-1254,40.9422,36.3467,-2.377733333,10,-23.77733333,5,15,5.0,-11.888666665
2379,UNICORN-UNILEVER-130723-1356,2379UNICORN-UNILEVER-130723-1356,203.0875,180.0,-23.0875,4,-92.35,2,6,2.0,-46.175
2379,UNICORN-UNILEVER-0601-2032,2379UNICORN-UNILEVER-0601-2032,41.37,43.748333,2.378333,3096,7363.318968,1548,4644,1548.0,3681.6594840000002
2379,UNICORN-UNILEVER-081123-7034,2379UNICORN-UNILEVER-081123-7034,114.05,125.19,11.14,15,167.1,7,22,22.0,245.08
2720,UNICORN-UNILEVER-080224-1022,2720UNICORN-UNILEVER-080224-1022,52.08,55.07625,2.99625,2228,6675.645,1114,3342,3342.0,10013.467499999999
156,UNICORN-UNILEVER-14024-2000,156UNICORN-UNILEVER-14024-2000,130.91,138.429583,7.519583,720,5414.09976,360,1080,360.0,2707.04988
156,UNICORN-UNILEVER-220124-5398,156UNICORN-UNILEVER-220124-5398,569.76,602.5,32.74,3,98.22,1,4,1.0,32.74
156,UNICORN-UNILEVER-0601-2060,156UNICORN-UNILEVER-0601-2060,121.46,128.435625,6.975625,168,1171.905,84,252,84.0,585.9525
156,UNICORN-UNILEVER-0601-2061,156UNICORN-UNILEVER-0601-2061,121.46,128.435625,6.975625,147,1025.416875,73,220,73.0,509.220625
156,UNICORN-UNILEVER-140224-2749,156UNICORN-UNILEVER-140224-2749,87.31,92.332083,5.022083,479,2405.577757,239,718,718.0,3605.855594
156,UNICORN-UNILEVER-120224-0020,156UNICORN-UNILEVER-120224-0020,138.15,146.0864,7.9364,66,523.8024,33,99,33.0,261.9012
2379,UNICORN-UNILEVER-300723-0006,2379UNICORN-UNILEVER-300723-0006,165.1,173.97,8.87,6,53.22,3,9,3.0,26.61
2379,UNICORN-UNILEVER-130723-1281,2379UNICORN-UNILEVER-130723-1281,234.5721,240.0,-14.645675,22,-322.20485,11,33,11.0,-161.102425
2379,UNICORN-UNILEVER-130723-1468,2379UNICORN-UNILEVER-130723-1468,142.506,130.4167,-12.0893,3,-36.2679,1,4,1.0,-12.0893
2379,UNICORN-UNILEVER-130723-1265,2379UNICORN-UNILEVER-130723-1265,34.16,36.0,1.84,6,11.04,3,9,3.0,5.5200000000000005
144,UNICORN-UNILEVER-120224-6260,144UNICORN-UNILEVER-120224-6260,7.93,8.9992,1.0692,13396,14323.0032,6698,20094,20094.0,21484.5048
144,UNICORN-UNILEVER-080224-1023,144UNICORN-UNILEVER-080224-1023,38.3,40.500417,2.200417,2,4.400834,1,3,1.0,2.200417
144,UNICORN-UNILEVER-290124-3940,144UNICORN-UNILEVER-290124-3940,303.78,321.2362,17.4562,18,314.2116,9,27,9.0,157.1058
2720,UNICORN-UNILEVER-0601-2022,2720UNICORN-UNILEVER-0601-2022,151.58,167.420667,15.840667,15,237.610005,7,22,22.0,348.494674
2720,UNICORN-UNILEVER-130723-1265,2720UNICORN-UNILEVER-130723-1265,34.1642,36.0,1.8358,1,1.8358,0,1,0.0,0.0
2720,UNICORN-UNILEVER-140224-2749,2720UNICORN-UNILEVER-140224-2749,87.31,92.332083,5.022083,55,276.214565,27,82,82.0,411.810806
2720,UNICORN-UNILEVER-130723-1237,2720UNICORN-UNILEVER-130723-1237,691.7975,430.0,-5.5375,8,-44.3,4,12,4.0,-22.15
2720,UNICORN-UNILEVER-170124-4088,2720UNICORN-UNILEVER-170124-4088,402.68,425.8216,23.1416,5,115.708,2,7,2.0,46.2832
2720,UNICORN-UNILEVER-100224-0002,2720UNICORN-UNILEVER-100224-0002,41.37,43.748333,2.378333,1832,4357.106056,916,2748,916.0,2178.553028
2720,UNICORN-UNILEVER-020923-0002,2720UNICORN-UNILEVER-020923-0002,47.85,50.416667,2.566667,108,277.200036,54,162,54.0,138.60001799999998
156,UNICORN-UNILEVER-130124-0011,156UNICORN-UNILEVER-130124-0011,78.99,83.848167,4.858167,30944,150331.1196,15472,46416,46416.0,225496.679472
144,UNICORN-UNILEVER-140224-9266,144UNICORN-UNILEVER-140224-9266,47.6772,50.41713,2.73993,6113,16749.19209,3056,9169,3056.0,8373.22608
